1.779159386824069600e-02,4.820451653079271814e-02,8.277736903747958674e-01,8.277736903747958674e-01
4.963022505158851683e-01,8.766228680801346762e-02,8.000520798141061984e-01,8.000520798141061984e-01
9.748129071635296405e-01,1.271200570852343281e-01,7.737825745913764486e-01,7.737825745913764486e-01
1.453032832953708553e+00,1.708371172250582326e-01,7.531799643789502952e-01,7.531799643789502952e-01
1.929580143094374201e+00,2.390584729945492981e-01,7.577865851702929589e-01,7.577865851702929589e-01
2.408815622517952892e+00,2.762666629379834093e-01,7.932475176566702313e-01,7.932475176566702313e-01
2.888334602916969640e+00,3.102041277753039283e-01,8.325437143207048418e-01,8.325437143207048418e-01
3.367853583315986388e+00,3.441415926126246694e-01,8.724795455090657015e-01,8.724795455090657015e-01
3.847372563715003135e+00,3.780790574499451884e-01,9.130138777851790621e-01,9.130138777851790621e-01
4.327325404843145762e+00,3.762248293192761439e-01,9.199737038807931366e-01,9.199737038807931366e-01
4.807249543549938942e+00,3.462094428642086275e-01,9.123117684252799453e-01,9.123117684252799453e-01
5.286124146566531401e+00,2.959727064745278913e-01,9.252556739699553390e-01,9.252556739699553390e-01
5.763219199957467787e+00,2.361776877728047896e-01,9.295865891911647694e-01,9.295865891911647694e-01
6.233898780208600776e+00,1.419240046138025013e-01,9.006392785342183238e-01,9.006392785342183238e-01
6.704578360459733766e+00,4.767032145480032401e-02,8.730851617471799830e-01,8.730851617471799830e-01
7.175257940710866755e+00,-4.658336170420196432e-02,8.469883275788270272e-01,8.469883275788270272e-01
7.648865194443055238e+00,-1.288958284691553713e-01,8.343564700737393647e-01,8.343564700737393647e-01
8.113641479989947669e+00,-2.489817602533910268e-01,8.660803785985187186e-01,8.660803785985187186e-01
8.576081974375853179e+00,-3.790250536698049899e-01,9.084167632479847043e-01,9.084167632479847043e-01
9.039208029078261930e+00,-5.006807141006717199e-01,9.589642104955267143e-01,9.589642104955267143e-01
9.507197377799370130e+00,-5.628353731643568336e-01,1.063394001265639988e+00,1.063394001265639988e+00
9.983345547507035178e+00,-5.883074636999251483e-01,1.132213711718799809e+00,1.132213711718799809e+00
1.046369773697273686e+01,-5.948780189374694993e-01,1.182865116237167724e+00,1.182865116237167724e+00
1.093304816455864170e+01,-5.532423035089031327e-01,1.268794104565647229e+00,1.268794104565647229e+00
1.139292512691603321e+01,-4.700968341026472430e-01,1.385594418100233094e+00,1.385594418100233094e+00
1.185299132741466366e+01,-3.746206350502524485e-01,1.492293922387697647e+00,1.492293922387697647e+00
1.231335751155341995e+01,-2.595975458176729145e-01,1.582205889208802008e+00,1.582205889208802008e+00
1.276597785857157419e+01,-1.279972482957478785e-01,1.683213852746171080e+00,1.683213852746171080e+00
1.321816775910760633e+01,4.524266762830464472e-03,1.785343315285358168e+00,1.785343315285358168e+00
1.367042778709069495e+01,1.356608105581140755e-01,1.889147003746768361e+00,1.889147003746768361e+00
1.412610541911802642e+01,2.570930205447559125e-01,1.989122257646352976e+00,1.989122257646352976e+00
1.459460850626880202e+01,3.476434085809652075e-01,2.067192388560252780e+00,2.067192388560252780e+00
1.506311159341957939e+01,4.381937966171742804e-01,2.145265895806783618e+00,2.145265895806783618e+00
1.552489193607431517e+01,5.571885639259057665e-01,2.200783720595227422e+00,2.200783720595227422e+00
1.597487304142110887e+01,7.262731803959490140e-01,2.215161420567668848e+00,2.215161420567668848e+00
1.643151451963472098e+01,8.705233564397945045e-01,2.211603132357638835e+00,2.211603132357638835e+00
1.688815599784833665e+01,1.014773532483639995e+00,2.209456065819129122e+00,2.209456065819129122e+00
1.733856140553229608e+01,1.170375509205222819e+00,2.202202013414459536e+00,2.202202013414459536e+00
1.777852568759459828e+01,1.298304526194847597e+00,2.146408221290686313e+00,2.146408221290686313e+00
1.821910635463742523e+01,1.369550390813155882e+00,2.050183759135634887e+00,2.050183759135634887e+00
1.865968702168025573e+01,1.440796255431463724e+00,1.962676867134980574e+00,1.962676867134980574e+00
1.911296660143828063e+01,1.488314021546304211e+00,1.893543663584002390e+00,1.893543663584002390e+00
1.955624186857342295e+01,1.470737608753224679e+00,1.786696282689683946e+00,1.786696282689683946e+00
1.999880468822860280e+01,1.450854072427465669e+00,1.687409745705058084e+00,1.687409745705058084e+00
2.044136750788378265e+01,1.430970536101706880e+00,1.599007493894072374e+00,1.599007493894072374e+00
2.089449964476775534e+01,1.403036100828734423e+00,1.549916610801251204e+00,1.549916610801251204e+00
2.136736675951919295e+01,1.319243536244040005e+00,1.558277872155502619e+00,1.558277872155502619e+00
2.184023387427063057e+01,1.235450971659345365e+00,1.567872817597297574e+00,1.567872817597297574e+00
2.231310098902207173e+01,1.151658407074650281e+00,1.578687403755409724e+00,1.578687403755409724e+00
2.279182132880074363e+01,1.114207990591222774e+00,1.628058640867922291e+00,1.628058640867922291e+00
2.327031270093382886e+01,1.075210876193595677e+00,1.685475248791121095e+00,1.685475248791121095e+00
2.374880407306691410e+01,1.036213761795968358e+00,1.742902431356314841e+00,1.742902431356314841e+00
2.421802360756110772e+01,1.045138725975448546e+00,1.816811907029514339e+00,1.816811907029514339e+00
2.466715154252253228e+01,1.076967861647671443e+00,1.938420065834234096e+00,1.938420065834234096e+00
2.511223601799308369e+01,1.094613244191781298e+00,2.076714494764689611e+00,2.076714494764689611e+00
2.555505746243283482e+01,1.117049962049960765e+00,2.221347969888687324e+00,2.221347969888687324e+00
2.599021158874096571e+01,1.160023017312446836e+00,2.373890768618849734e+00,2.373890768618849734e+00
2.643204016143136315e+01,1.222024764932799101e+00,2.514087378514942905e+00,2.514087378514942905e+00
2.687386873412175703e+01,1.284026512553151589e+00,2.658467722511561604e+00,2.658467722511561604e+00
2.731816180440482711e+01,1.340294702955972639e+00,2.804074822498011876e+00,2.804074822498011876e+00
2.778379656674168530e+01,1.406471652019108953e+00,2.899893998245394400e+00,2.899893998245394400e+00
2.825175126400601755e+01,1.488467024821322759e+00,2.982936663245631337e+00,2.982936663245631337e+00
2.871970596127036046e+01,1.570462397623538120e+00,3.066277871316121839e+00,3.066277871316121839e+00
2.918676721603471691e+01,1.660386929455871297e+00,3.144534746529395797e+00,3.144534746529395797e+00
2.965330536139845918e+01,1.769473930741986667e+00,3.178405145881415095e+00,3.178405145881415095e+00
3.012888243713849334e+01,1.828448859340610966e+00,3.181450097704341395e+00,3.181450097704341395e+00
3.060445951287851329e+01,1.887423787939235265e+00,3.185496028242381428e+00,3.185496028242381428e+00
3.107197515289546175e+01,1.968463293511966361e+00,3.180462101747864700e+00,3.180462101747864700e+00
3.152958974365749611e+01,2.071616070041558455e+00,3.162089146246851890e+00,3.162089146246851890e+00
3.198716924409799844e+01,2.160383981286772670e+00,3.137297688249839567e+00,3.137297688249839567e+00
3.244474874453849367e+01,2.249151892531986885e+00,3.116424716914712789e+00,3.116424716914712789e+00
3.290266918474146962e+01,2.337240575702161927e+00,3.099685324111119300e+00,3.099685324111119300e+00
3.336122377549958173e+01,2.424303528232671923e+00,3.087311739079088291e+00,3.087311739079088291e+00
3.381993434461895021e+01,2.526245718075893709e+00,3.087500766525091755e+00,3.087500766525091755e+00
3.427864491373831157e+01,2.628187907919115496e+00,3.090906263592790637e+00,3.090906263592790637e+00
3.473769812492125197e+01,2.729393903446039715e+00,3.097616398613234345e+00,3.097616398613234345e+00
3.520062403226439329e+01,2.806049124588212873e+00,3.100295188276716907e+00,3.100295188276716907e+00
3.566343511280061307e+01,2.877351262991931780e+00,3.103639081310524794e+00,3.103639081310524794e+00
3.612624619333682574e+01,2.948653401395651130e+00,3.110558105890615543e+00,3.110558105890615543e+00
3.659535691140601443e+01,3.000522577828446114e+00,3.123601426110173662e+00,3.123601426110173662e+00
3.706889663699796245e+01,3.011018890595178021e+00,3.130956940831440605e+00,3.130956940831440605e+00
3.754136209801009727e+01,3.012417577252849199e+00,3.136029924949824021e+00,3.136029924949824021e+00
3.801382755902221788e+01,3.013816263910521709e+00,3.143680523533149973e+00,3.143680523533149973e+00
3.848629302003435271e+01,3.015214950568193331e+00,3.153894320816249319e+00,3.153894320816249319e+00
3.895828177233924805e+01,2.964166853164005744e+00,3.166848134242354895e+00,3.166848134242354895e+00
3.943143954666652462e+01,2.888367290824797706e+00,3.184758001747580280e+00,3.184758001747580280e+00
3.990459732099380119e+01,2.812567728485590557e+00,3.203596155424086156e+00,3.203596155424086156e+00
4.037775509532107776e+01,2.736768166146382963e+00,3.223350024671922220e+00,3.223350024671922220e+00
4.084134059284630780e+01,2.632966796498831030e+00,3.226684459768994095e+00,3.226684459768994095e+00
4.130362084880905371e+01,2.528328172518524930e+00,3.228467444170619594e+00,3.228467444170619594e+00
4.176590110477179962e+01,2.423689548538220606e+00,3.232437394271459041e+00,3.232437394271459041e+00
4.222818136073453843e+01,2.319050924557914506e+00,3.238588091647991440e+00,3.238588091647991440e+00
4.268448323395071498e+01,2.201919258895159270e+00,3.238957898617268683e+00,3.238957898617268683e+00
4.313210172762494210e+01,2.058172142334071530e+00,3.233485401705876505e+00,3.233485401705876505e+00
4.357957225086053654e+01,1.911795403045328579e+00,3.231486640177550385e+00,3.231486640177550385e+00
4.402704277409613098e+01,1.765418663756583628e+00,3.232391507569918332e+00,3.232391507569918332e+00
4.446849581645302862e+01,1.609750200302405343e+00,3.229661966700740905e+00,3.229661966700740905e+00
4.489433294628221915e+01,1.420957977878338774e+00,3.220061791937262718e+00,3.220061791937262718e+00
4.531217254397255800e+01,1.193747449869911215e+00,3.222236584889949462e+00,3.222236584889949462e+00
4.573001214166289685e+01,9.665369218614856539e-01,3.226226958391157140e+00,3.226226958391157140e+00
4.613816115184695121e+01,7.273773192947534660e-01,3.222799699507760351e+00,3.222799699507760351e+00
4.654313290827596461e+01,4.853921615328563588e-01,3.217817275834353730e+00,3.217817275834353730e+00
4.694973688124716915e+01,2.485079765377803396e-01,3.214361672982446017e+00,3.214361672982446017e+00
4.730506015841096712e+01,-3.315535866547569821e-02,3.168547525497265482e+00,3.168547525497265482e+00
4.765996575226887444e+01,-3.151834218272747679e-01,3.128771512028394319e+00,3.128771512028394319e+00
4.801044798660525714e+01,-6.095735073094495915e-01,3.097361316704614786e+00,3.097361316704614786e+00
4.833640115671401816e+01,-9.239275568431357666e-01,3.054515241989987473e+00,3.054515241989987473e+00
4.864003035695102994e+01,-1.250249263104131314e+00,3.000181679831038117e+00,3.000181679831038117e+00
4.894365955718802752e+01,-1.576570969365130193e+00,2.954097208374766304e+00,2.954097208374766304e+00
4.920194386167175082e+01,-1.914376339433655039e+00,2.878980697634619723e+00,2.878980697634619723e+00
4.942978248756395487e+01,-2.259892123905588690e+00,2.791667080455642491e+00,2.791667080455642491e+00
4.963475993122700203e+01,-2.645731810976982956e+00,2.719435058516631365e+00,2.719435058516631365e+00
4.983199410245298111e+01,-3.037294447279659249e+00,2.653376726472870928e+00,2.653376726472870928e+00
4.996826979216352527e+01,-3.427269783597672870e+00,2.547115021188642636e+00,2.547115021188642636e+00
5.010454548187406942e+01,-3.817245119915689600e+00,2.456112047441603607e+00,2.456112047441603607e+00
5.024082117158462779e+01,-4.207220456233702777e+00,2.381618414194083933e+00,2.381618414194083933e+00
5.034283228754864581e+01,-4.624632139047026413e+00,2.321654371424646257e+00,2.321654371424646257e+00
5.036459693456367859e+01,-5.056637798748366386e+00,2.230444656432927886e+00,2.230444656432927886e+00
5.038636158157871137e+01,-5.488643458449709911e+00,2.151633237877706328e+00,2.151633237877706328e+00
5.040812622859374414e+01,-5.920649118151048995e+00,2.086185751084228990e+00,2.086185751084228990e+00
5.042595300270772185e+01,-6.350528786900427214e+00,2.031268730504651288e+00,2.031268730504651288e+00
5.031788647790634172e+01,-6.776292773556942706e+00,1.942885925193950980e+00,1.942885925193950980e+00
5.020692562201693221e+01,-7.203200698069112562e+00,1.866035024933730080e+00,1.866035024933730080e+00
5.009596476612752269e+01,-7.630108622581289524e+00,1.801325497804893372e+00,1.801325497804893372e+00
4.998345028637733378e+01,-8.055770358239319862e+00,1.748075571756684932e+00,1.748075571756684932e+00
4.976333351796420601e+01,-8.463712724824805633e+00,1.709337698979579434e+00,1.709337698979579434e+00
4.952994660189975207e+01,-8.871160475022421110e+00,1.678536377303876170e+00,1.678536377303876170e+00
4.929655968583527681e+01,-9.278608225220043693e+00,1.652491797450049260e+00,1.652491797450049260e+00
4.906066801572303149e+01,-9.683695634417420095e+00,1.628878482678304929e+00,1.628878482678304929e+00
4.875440797145691363e+01,-1.005048617251062204e+01,1.630763532104319014e+00,1.630763532104319014e+00
4.844108474894872529e+01,-1.041388766674887201e+01,1.637703218026136609e+00,1.637703218026136609e+00
4.812776152644053695e+01,-1.077728916098711665e+01,1.645999061598945934e+00,1.645999061598945934e+00
4.779819719615821327e+01,-1.111867408531539070e+01,1.634521426511418740e+00,1.634521426511418740e+00
4.742205510996797102e+01,-1.140646902346127689e+01,1.599950073472553802e+00,1.599950073472553802e+00
4.704530695432763565e+01,-1.169378262973162208e+01,1.569061016522519170e+00,1.569061016522519170e+00
4.666855879868730028e+01,-1.198109623600196016e+01,1.541528585692498732e+00,1.541528585692498732e+00
4.627542186437854355e+01,-1.221926179264004908e+01,1.472768036346966403e+00,1.472768036346966403e+00
4.585261401663905900e+01,-1.240259981394891753e+01,1.396469871260247908e+00,1.396469871260247908e+00
4.540990166935523575e+01,-1.256294391906774877e+01,1.342103097200345596e+00,1.342103097200345596e+00
4.496718932207140540e+01,-1.272328802418658000e+01,1.291816958081651867e+00,1.291816958081651867e+00
4.452195431925640889e+01,-1.284824778966089731e+01,1.214221210554671915e+00,1.214221210554671915e+00
4.406043429206582829e+01,-1.292986043992466705e+01,1.159688732883196627e+00,1.159688732883196627e+00
4.358696614811641723e+01,-1.298509200262794749e+01,1.127278832433247002e+00,1.127278832433247002e+00
4.311349800416702038e+01,-1.304032356533122972e+01,1.097569962379951081e+00,1.097569962379951081e+00
4.264002986021762354e+01,-1.309555512803451194e+01,1.070681261146971819e+00,1.070681261146971819e+00
4.216656258504799837e+01,-1.315072819713591556e+01,1.046677654556747772e+00,1.046677654556747772e+00
4.168674261278199822e+01,-1.316983186061700550e+01,1.049863738043786965e+00,1.049863738043786965e+00
4.120607127017580495e+01,-1.318422316350997292e+01,1.057728457733911887e+00,1.057728457733911887e+00
4.072539992756961169e+01,-1.319861446640294034e+01,1.066826188270737275e+00,1.066826188270737275e+00
4.024472832353910690e+01,-1.321302326142651040e+01,1.077153950791583492e+00,1.077153950791583492e+00
3.976383064897190422e+01,-1.322473650917955723e+01,1.091831794037684267e+00,1.091831794037684267e+00
3.928247778951185865e+01,-1.322893794540893175e+01,1.112802714052089081e+00,1.112802714052089081e+00
3.880112493005181307e+01,-1.323313938163830983e+01,1.134561432809362502e+00,1.134561432809362502e+00
3.831977207059176749e+01,-1.323734081786768613e+01,1.157083544928826813e+00,1.157083544928826813e+00
3.783841921113172191e+01,-1.324154225409706243e+01,1.180344838649725281e+00,1.180344838649725281e+00
3.735708181135741768e+01,-1.324376883540997163e+01,1.203827885022092703e+00,1.203827885022092703e+00
3.687564466927878470e+01,-1.323546439371543215e+01,1.234282336600635466e+00,1.234282336600635466e+00
3.639420752720016594e+01,-1.322715995202089445e+01,1.265198082672175817e+00,1.265198082672175817e+00
3.591277038512153297e+01,-1.321885551032635320e+01,1.296556079149962182e+00,1.296556079149962182e+00
3.543133324304291421e+01,-1.321055106863181372e+01,1.328338065314047300e+00,1.328338065314047300e+00
3.494996110642333065e+01,-1.320198182712001866e+01,1.364027177696063076e+00,1.364027177696063076e+00
3.446877621005479853e+01,-1.318922775102097944e+01,1.405416594275617603e+00,1.405416594275617603e+00
3.398759131368628061e+01,-1.317647367492194022e+01,1.446966742992648269e+00,1.446966742992648269e+00
3.350640641731775560e+01,-1.316371959882290277e+01,1.488669408178874720e+00,1.488669408178874720e+00
3.302523536074445332e+01,-1.315440036403845525e+01,1.532613751067673613e+00,1.532613751067673613e+00
3.254406561410666399e+01,-1.314540623671286923e+01,1.576855686873614770e+00,1.576855686873614770e+00
3.206268162869007199e+01,-1.314491347062316962e+01,1.615888850846745717e+00,1.615888850846745717e+00
3.158118801416736332e+01,-1.314877097500345471e+01,1.652425316437244662e+00,1.652425316437244662e+00
3.109969439964465820e+01,-1.315262847938373980e+01,1.689194445448561011e+00,1.689194445448561011e+00
3.061820966342210326e+01,-1.315133483835606931e+01,1.723195732810045344e+00,1.723195732810045344e+00
3.013672893156546451e+01,-1.314860347649997330e+01,1.756449063843413372e+00,1.756449063843413372e+00
2.965525212481965411e+01,-1.314651413856750040e+01,1.789660490705155427e+00,1.789660490705155427e+00
2.917377531807384372e+01,-1.314442480063502749e+01,1.823186602953363655e+00,1.823186602953363655e+00
2.869229851132802622e+01,-1.314233546270255459e+01,1.857016125102693094e+00,1.857016125102693094e+00
2.821083866837929577e+01,-1.314888583761382179e+01,1.895753413429487777e+00,1.895753413429487777e+00
2.772937898583031924e+01,-1.315551790460275683e+01,1.934690423672618786e+00,1.934690423672618786e+00
2.724792585759502828e+01,-1.316275982591006510e+01,1.973462316487092361e+00,1.973462316487092361e+00
2.676647935847213233e+01,-1.317060267665968354e+01,2.012100141049833368e+00,2.012100141049833368e+00
2.628503546698836857e+01,-1.317858377586467533e+01,2.050958112673799683e+00,2.050958112673799683e+00
2.580359157550460480e+01,-1.318656487506966712e+01,2.089960185283088023e+00,2.089960185283088023e+00
2.532214768402084104e+01,-1.319454597427465714e+01,2.129100883027144953e+00,2.129100883027144953e+00
2.484070379253707017e+01,-1.320252707347964893e+01,2.168374985994978132e+00,2.168374985994978132e+00
2.435926197394008597e+01,-1.320347930183285001e+01,2.210657201369445879e+00,2.210657201369445879e+00
2.387780041607533121e+01,-1.320290838477697193e+01,2.252507876642816598e+00,2.252507876642816598e+00
2.339633885821058001e+01,-1.320233746772109384e+01,2.294433411692387459e+00,2.294433411692387459e+00
2.291487730034581816e+01,-1.320176655066521576e+01,2.336430941524322513e+00,2.336430941524322513e+00
2.243343335214358802e+01,-1.320286867559064348e+01,2.377719757723702365e+00,2.377719757723702365e+00
2.195213340412976777e+01,-1.321615778874467040e+01,2.415151679710670685e+00,2.415151679710670685e+00
2.147087069152025052e+01,-1.323139177722120863e+01,2.453615059906849361e+00,2.453615059906849361e+00
2.098960797891072971e+01,-1.324662576569774686e+01,2.492216321141818014e+00,2.492216321141818014e+00
2.050834526630121601e+01,-1.326185975417428509e+01,2.530950876411600881e+00,2.530950876411600881e+00
2.002708255369170232e+01,-1.327709374265082332e+01,2.569814325130159283e+00,2.569814325130159283e+00
1.954577377014465611e+01,-1.329016970597784564e+01,2.607969038840117548e+00,2.607969038840117548e+00
1.906444528143262573e+01,-1.330229987481689591e+01,2.645882785550897509e+00,2.645882785550897509e+00
1.858311679272059536e+01,-1.331443004365594618e+01,2.683944639956077793e+00,2.683944639956077793e+00
1.810178830400856853e+01,-1.332656021249499823e+01,2.722149996647406311e+00,2.722149996647406311e+00
1.762043427602599976e+01,-1.333749969036641581e+01,2.760968149578614472e+00,2.760968149578614472e+00
1.713898315265461036e+01,-1.334402202318384134e+01,2.802784145814534611e+00,2.802784145814534611e+00
1.665755463632096678e+01,-1.335168507605109056e+01,2.845103348863322168e+00,2.845103348863322168e+00
1.617612611998731964e+01,-1.335934812891833978e+01,2.887468639278361060e+00,2.887468639278361060e+00
1.569469760365366540e+01,-1.336701118178558900e+01,2.929878507344128025e+00,2.929878507344128025e+00
1.521327571762182806e+01,-1.337513054830559867e+01,2.972154393816381912e+00,2.972154393816381912e+00
1.473201751581319741e+01,-1.339033057612496336e+01,3.014396575454552973e+00,3.014396575454552973e+00
1.425076638183518796e+01,-1.340575253770332864e+01,3.056763299579710491e+00,3.056763299579710491e+00
1.376951524785717496e+01,-1.342117449928169393e+01,3.099170644883407988e+00,3.099170644883407988e+00
1.328826411387916551e+01,-1.343659646086005921e+01,3.141617348317844893e+00,3.141617348317844893e+00
1.280698777410457367e+01,-1.345124073507438212e+01,3.183824646091623300e+00,3.183824646091623300e+00
1.232560458131420233e+01,-1.346226166026054472e+01,3.225483700111964502e+00,3.225483700111964502e+00
1.184422047935909994e+01,-1.347324017112026340e+01,3.267208577350406706e+00,3.267208577350406706e+00
1.136283637740400820e+01,-1.348421868197997853e+01,3.308982237586212349e+00,3.308982237586212349e+00
1.088145227544891291e+01,-1.349519719283969721e+01,3.350803259333285489e+00,3.350803259333285489e+00
1.040001674934450371e+01,-1.350345260486359500e+01,3.391708228723989471e+00,3.391708228723989471e+00
9.918563416600431282e+00,-1.351076508948156985e+01,3.432346079269394501e+00,3.432346079269394501e+00
9.437111374506507389e+00,-1.351814419504412612e+01,3.473028236994715634e+00,3.473028236994715634e+00
8.955660081243738802e+00,-1.352556195386928906e+01,3.513763132634560193e+00,3.513763132634560193e+00
8.474254616938882378e+00,-1.353546403511439777e+01,3.555405057358702159e+00,3.555405057358702159e+00
7.992866715853638837e+00,-1.354631819343586407e+01,3.597413953532685227e+00,3.597413953532685227e+00
7.511478814768400625e+00,-1.355717235175732860e+01,3.639462732544783918e+00,3.639462732544783918e+00
7.030125879447052029e+00,-1.355856485244948573e+01,3.682207968430298628e+00,3.682207968430298628e+00
6.549007660276532583e+00,-1.354158610152332542e+01,3.719441448152586815e+00,3.719441448152586815e+00
6.067889441106006032e+00,-1.352460735059716157e+01,3.756813146696122985e+00,3.756813146696122985e+00
5.586768997724276709e+00,-1.350954503340791746e+01,3.793678753026949124e+00,3.793678753026949124e+00
5.110996261123932349e+00,-1.346217263311338286e+01,3.812865033898598988e+00,3.812865033898598988e+00
4.637234308479922795e+00,-1.340133902637558805e+01,3.826803069873490060e+00,3.826803069873490060e+00
4.163472355835907024e+00,-1.334050541963779324e+01,3.841879526601197803e+00,3.841879526601197803e+00
3.689796299694616533e+00,-1.328378097073515463e+01,3.857030241019278272e+00,3.857030241019278272e+00
3.217324711164924356e+00,-1.322408932978654228e+01,3.871435443754728034e+00,3.871435443754728034e+00
2.768433242586983756e+00,-1.310413691860302521e+01,3.849868909927188554e+00,3.849868909927188554e+00
2.319594234588115977e+00,-1.298569409654686169e+01,3.831691238432681779e+00,3.831691238432681779e+00
1.870766559202532653e+00,-1.286757737820710901e+01,3.817240245075026905e+00,3.817240245075026905e+00
1.421938883816949772e+00,-1.274946065986735633e+01,3.806615619217822655e+00,3.806615619217822655e+00
9.732036602553908455e-01,-1.263330170975490852e+01,3.799695962666744364e+00,3.799695962666744364e+00
5.245462201167523375e-01,-1.251878990847472295e+01,3.796681976783449208e+00,3.796681976783449208e+00
7.588877997811360743e-02,-1.240427810719453738e+01,3.797752600975757176e+00,3.797752600975757176e+00
-3.598865306027829725e-01,-1.227578084897008992e+01,3.789572448759933820e+00,3.789572448759933820e+00
-7.235691550146730044e-01,-1.205830137519025413e+01,3.714307761620217363e+00,3.714307761620217363e+00
-1.087341238857820080e+00,-1.183682260962615729e+01,3.649254587160107199e+00,3.649254587160107199e+00
-1.451113322700966712e+00,-1.161534384406206044e+01,3.594816002613170802e+00,3.594816002613170802e+00
-1.809487109270934146e+00,-1.136973961639698771e+01,3.548037374003102151e+00,3.548037374003102151e+00
-2.162904959894650592e+00,-1.109848093357468812e+01,3.506865330308337469e+00,3.506865330308337469e+00
-2.516322810518363262e+00,-1.082722225075239564e+01,3.473300334551083779e+00,3.473300334551083779e+00
-2.845012058186836335e+00,-1.053264709486935402e+01,3.430997069069466221e+00,3.430997069069466221e+00
-3.097065893259127733e+00,-1.019263172851873378e+01,3.337576975196977713e+00,3.337576975196977713e+00
-3.349119728331420909e+00,-9.852616362168102881e+00,3.255093812256328434e+00,3.255093812256328434e+00
-3.601173563403711420e+00,-9.512600995817489746e+00,3.184202253652663295e+00,3.184202253652663295e+00
-3.808238275826631103e+00,-9.164380339274197596e+00,3.090104578403046531e+00,3.090104578403046531e+00
-3.977463503206508211e+00,-8.765389228067590466e+00,3.002742714785737732e+00,3.002742714785737732e+00
-4.146688730586385319e+00,-8.366398116860981560e+00,2.925286129848275962e+00,2.925286129848275962e+00
-4.301424044752556242e+00,-7.968094969204997824e+00,2.846380902439814342e+00,2.846380902439814342e+00
-4.423230896423732794e+00,-7.542714953914400056e+00,2.776606021748966313e+00,2.776606021748966313e+00
-4.543217360170940466e+00,-7.115439337157814848e+00,2.715874437828706078e+00,2.715874437828706078e+00
-4.661811231784893650e+00,-6.688423493252645180e+00,2.663168810522809515e+00,2.663168810522809515e+00
-4.712071034476482012e+00,-6.258512123825157758e+00,2.585426741599659906e+00,2.585426741599659906e+00
-4.718758961516935635e+00,-5.802326331099752821e+00,2.525025342337532841e+00,2.525025342337532841e+00
-4.725446888557392811e+00,-5.346140538374362983e+00,2.471061154920281666e+00,2.471061154920281666e+00
-4.732134815597849986e+00,-4.889954745648973145e+00,2.423843080622936519e+00,2.423843080622936519e+00
-4.654191281012860948e+00,-4.452382748189243955e+00,2.337900677316587128e+00,2.337900677316587128e+00
-4.557840769137154524e+00,-4.013620164553193703e+00,2.258356076561826242e+00,2.258356076561826242e+00
-4.461490257261447212e+00,-3.574857580917143451e+00,2.187007225860292614e+00,2.187007225860292614e+00
-4.365139745385741676e+00,-3.136094997281093200e+00,2.124424779883930192e+00,2.124424779883930192e+00
-4.163743265107436642e+00,-2.734780096785328851e+00,2.034914346541659924e+00,2.034914346541659924e+00
-3.940043875204024104e+00,-2.348098935036734058e+00,1.934710881113453906e+00,1.934710881113453906e+00
-3.716344485300612455e+00,-1.961417773288139266e+00,1.843183206683951747e+00,1.843183206683951747e+00
-3.486913876411328328e+00,-1.576687358694376595e+00,1.764075839645975252e+00,1.764075839645975252e+00
-3.124623667740125565e+00,-1.310610784192852929e+00,1.639933783216351637e+00,1.639933783216351637e+00
-2.755704331476913627e+00,-1.057303164855543098e+00,1.508019878163264549e+00,1.508019878163264549e+00
-2.386784995213701244e+00,-8.039955455182332678e-01,1.383031035141032872e+00,1.383031035141032872e+00
-2.017865658950489305e+00,-5.506879261809234372e-01,1.266139271323404314e+00,1.266139271323404314e+00
1.779159386824069600e-02,4.820451653079271814e-02,8.277736903747958674e-01,8.277736903747958674e-01
